SimNumber,InstantReward,InstantSpeed,LaneLeft,Idle,LaneRight,Faster,Slower,Action
2,0.9311655002144018,29.91897263448798,9.792220115661621,9.666714668273926,8.348003387451172,9.665319442749023,9.133617401123047,0
2,0.9321333441957408,29.95503556854311,9.874073028564453,9.838377952575684,8.115995407104492,9.820043563842773,9.259775161743164,0
2,0.9326678305468828,29.975047934935745,9.672286987304688,9.704192161560059,8.156739234924316,9.68482780456543,9.145092010498047,1
2,0.945001279463268,29.986153376551243,9.694782257080078,9.697762489318848,10.102518081665039,9.723477363586426,9.268457412719727,2
2,0.9505671209333769,29.992316107687365,9.9674072265625,10.125311851501465,9.529494285583496,10.193384170532227,9.682332992553711,3
2,0.9542084242143883,29.995735985650892,9.751453399658203,9.79686450958252,8.846953392028809,9.790788650512695,9.45263671875,1
2,0.9260042431706853,29.997633774963308,9.421929359436035,9.388764381408691,8.587933540344238,9.40089225769043,9.13892936706543,0
2,0.9293636531104421,29.998686913207635,8.827705383300781,8.858733177185059,8.681867599487305,9.20042896270752,8.611324310302734,3
2,0.9322491520426531,29.99927133011546,8.37208080291748,8.52307415008545,8.362189292907715,9.003872871398926,8.307811737060547,3
2,0.9331056891479322,29.999595639980747,9.911673545837402,9.736929893493652,6.2103986740112305,9.759538650512695,9.375526428222656,0
2,0.9332899397003498,29.99977560891614,9.88441276550293,9.65575122833252,5.9545392990112305,9.633943557739258,9.270084381103516,0
2,0.9333242701599899,29.999875478889802,9.84781265258789,9.697983741760254,7.147760391235352,9.587881088256836,9.382829666137695,0
2,0.9333306872410513,29.999930899630154,9.809728622436523,9.79124927520752,8.195826530456543,9.533435821533203,9.475547790527344,0
2,0.9333322071426925,29.999961654203812,9.703767776489258,9.791398048400879,8.757712364196777,9.42141342163086,9.457038879394531,1
2,0.9333327535130538,29.999978720807306,9.664592742919922,9.508667945861816,9.004868507385254,9.598554611206055,9.121030807495117,0
2,0.9333330170767317,29.999988191559787,9.64584732055664,9.499593734741211,8.979745864868164,9.573883056640625,9.120321273803711,0
2,0.933333158453027,29.999993447154583,9.627691268920898,9.492234230041504,8.965579986572266,9.555561065673828,9.126077651977539,0
2,0.9333332363511587,29.999996363636328,9.616153717041016,9.489113807678223,8.907767295837402,9.546575546264648,9.14179801940918,0
2,0.9333332795210657,29.999997982076497,9.582630157470703,9.470244407653809,8.7324857711792,9.516578674316406,9.137701034545898,0
2,0.9333333034718284,29.999998880195815,9.499507904052734,9.413680076599121,8.549880027770996,9.436115264892578,9.104286193847656,0
2,0.9333333167623508,29.99999937858823,9.345486640930176,9.273940086364746,8.467236518859863,9.285927772521973,9.006868362426758,0
2,0.9333333241376164,29.999999655160615,9.039531707763672,9.019268989562988,8.561734199523926,8.992064476013184,8.815816879272461,0
2,0.9333333282303636,29.999999808638638,8.607553482055664,8.750471115112305,8.655008316040039,8.698939323425293,8.583751678466797,1
2,0.9453538574744756,29.999999893808038,6.964508533477783,6.895869731903076,7.319965362548828,6.932708740234375,7.110562324523926,2
2,0.9484133076087676,29.999999941071003,5.534774303436279,6.418093204498291,6.702882766723633,6.366933822631836,6.464146614074707,2
2,0.9568639308950212,29.999999967298592,5.259287357330322,6.038759708404541,6.508937835693359,5.735596179962158,6.08934211730957,2
2,0.9854837521396075,29.99999998185304,7.10805606842041,7.307217121124268,6.927104949951172,6.887552261352539,7.256049633026123,1
2,0.9967312654970031,29.999999989929726,6.365004062652588,6.921021461486816,6.561681747436523,6.601824760437012,6.823424816131592,1
2,0.9994001770823925,29.999999994411716,5.639352798461914,6.410847187042236,6.137988090515137,6.198054313659668,6.375624179840088,1
2,0.9694767742695406,29.9999999968989,3.584296703338623,0.9786258339881897,0.11845074594020844,0.9080869555473328,1.630980372428894,0
2,0.9141496662873498,27.774644784812327,3.649806499481201,3.5433943271636963,1.903900146484375,3.8667373657226562,4.313198566436768,4
2,0.8842316485382818,26.53973073733222,3.463313579559326,3.87467098236084,2.0659255981445312,4.279620170593262,4.6630730628967285,4
2,0.8075888488669358,23.629085959133977,4.4267659187316895,6.0442023277282715,2.9950578212738037,6.046432018280029,6.664441108703613,4
2,0.7647430928684186,22.013884887278397,2.828484058380127,2.579084634780884,-0.3066270053386688,2.2314865589141846,3.4897124767303467,4
2,0.740895859797816,21.117563040633012,2.9583559036254883,2.5159687995910645,-0.4648725688457489,2.203707695007324,3.408238649368286,4
2,0.727645023116291,20.620168092862922,3.0218751430511475,2.4744744300842285,-0.5335366129875183,2.1848154067993164,3.3538081645965576,4
2,0.7202875432671024,20.34414923312727,3.0681686401367188,2.4547057151794434,-0.5560641288757324,2.1731438636779785,3.323385238647461,4
2,0.7162036721840398,20.190978375097195,3.1000661849975586,2.4434800148010254,-0.5557173490524292,2.163942575454712,3.3016841411590576,4
2,0.7139371862752868,20.1059794305608,3.1245367527008057,2.436558723449707,-0.5440232753753662,2.156430959701538,3.2836592197418213,4
2,0.7126793965254254,20.058811054897056,1.1203347444534302,0.8818005919456482,-0.05153574422001839,1.2638170719146729,2.260874032974243,4
2,0.7119814012679972,20.03263595737213,1.165366768836975,0.8834103345870972,-0.08615685999393463,1.281550407409668,2.2733662128448486,4
2,0.7115940610100289,20.01811063779522,1.2656939029693604,0.9858818650245667,-0.03415011242032051,1.393033504486084,2.38236665725708,4
2,0.7113791141446248,20.01005011734786,1.3675613403320312,1.1016041040420532,0.0242452435195446,1.5167618989944458,2.5015621185302734,4
2,0.7112598337874793,20.005577101140656,1.458735704421997,1.2339568138122559,0.09534965455532074,1.659822940826416,2.632260322570801,4
2,0.7111936416378527,20.00309489492078,1.5508290529251099,1.3673547506332397,0.16701199114322662,1.8039425611495972,2.7640209197998047,4
2,0.7333333333333334,20.00171744681136,-2.1262998580932617,2.413388252258301,3.3500235080718994,2.6626038551330566,3.2278082370758057,2
2,0.7333333333333334,20.000953060968257,1.6078578233718872,4.738887310028076,4.51447057723999,4.582358360290527,5.200201988220215,4
2,0.7333333333333334,20.000528881129366,1.7533408403396606,4.734848976135254,4.434403419494629,4.5544257164001465,5.178771495819092,4
2,0.7333333333333334,20.00029349145366,1.3573156595230103,4.3562397956848145,4.161273956298828,4.18483829498291,4.831420421600342,4
