HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
True,13.719167325715448,23.31765511107948,True,0.0,0
False,30.385437070584874,21.020611001045094,False,12.853420497608418,23.792955644835178
False,29.893520314871683,22.370611001045084,False,15.829092555874723,19.70101833492918
False,28.551722637237468,21.020611001045094,False,14.280078460950824,19.03435166840423
False,30.253520314871675,21.77061100104509,True,8.656213482886569,22.905921345979124
False,29.885056598326656,21.020611001045094,False,12.0261907579719,23.792955644835178
False,29.331722679219165,22.220611001045093,True,9.556556581763727,22.735462941703222
True,12.572500659048762,23.17488882911754,True,0.0,0
True,19.693520314868564,21.337433559631993,True,0.0,0
True,25.733520314871587,21.43173446028754,True,0.0,0
False,29.053520205298224,21.020611001045094,False,14.523537000319168,19.977548825219117
False,28.68505597057079,21.020611001045094,False,15.3568703336525,19.70101833492918
True,19.95373502722184,22.324420977727662,True,0.0,0
False,30.386853538631588,21.020611001045094,False,13.993129666318325,23.958777997909955
True,32.08685357803134,23.177767671581684,True,0.0,0
True,18.15072335324964,23.20706492041589,True,0.0,0
True,8.912162933592075,22.778456619588827,True,0.0,0
True,11.299167325715349,23.009396674202264,True,0.0,0
True,19.468651734448102,20.66752718524758,True,0.0,0
False,30.24777313442101,22.640223066565156,False,11.946366207408369,23.314008341453988
False,30.386853538631588,21.020611001045094,False,12.881057556454214,23.958777997909955
False,31.572535540589186,22.09925206930235,False,11.986797761747269,23.5565976674874
False,30.385437070584874,21.020611001045094,False,13.993129666318325,23.958777997909955
False,30.92450012350997,22.745071503911042,False,14.412659635600681,22.16496045025383
True,12.845833992382113,22.93445185488612,True,0.0,0
False,29.706853648205012,22.070611001045087,False,13.993129666318325,23.958777997909955
True,21.732521478892497,24.712409966025948,True,0.0,0
False,31.445052625027028,22.670608310981056,False,14.995760418125403,19.977555154781545
True,12.572500659048762,23.17488882911754,True,0.0,0
False,29.418389931659874,21.020611001045094,False,15.3568703336525,19.70101833492918
True,20.64685364820492,21.539668075359423,True,0.0,0
True,12.069007876750028,24.403845948051227,True,0.0,0
False,30.05172263723513,21.020611001045094,False,12.881057556454214,23.958777997909955
False,30.325055632278488,21.99561100104509,False,13.993129666318325,23.958777997909955
False,30.713520314871168,21.545611001045092,False,15.173537000177514,20.330490000939776
True,23.998389413477753,21.565959565939494,True,0.0,0
