HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
True,28.39132709643752,22.94188459186715,True,0.0,0
True,6.069454979392421,25.38085607471395,True,0.0,0
False,28.033520833054002,21.095611001045093,False,15.001314778121149,19.867685001716865
False,31.09352510499224,21.995611001045027,False,15.27669791835656,20.13348959178279
False,30.152478621693675,22.177406448695983,False,14.038169373105974,19.630361784735552
False,28.15531840111479,21.39561100104509,False,12.183200858350588,19.534351668404216
False,27.75531840111479,21.020611001045094,False,15.056870333676706,19.867685001716865
False,29.28325903026573,21.020611001045094,False,16.167981444792808,18.032543685860663
False,28.849009872534772,21.303039684162123,False,14.472499716678225,19.406732372589104
False,27.978583263756306,21.17061100104373,False,16.2568703336823,18.190438422705625
False,30.18850229825196,21.99561100104509,False,14.074522905395263,19.534351668404216
False,28.796863381407938,21.470611001045086,False,12.083200858346455,19.867685001716865
False,28.430153578773652,21.095611001045093,False,14.453579131392665,19.867685001716865
False,30.428907289272992,22.970610550292783,False,15.295758592763454,19.53434851937284
False,28.88325567100348,21.020611001045094,False,14.464690242508015,19.367685001738064
False,29.206854166387323,22.07061100104509,False,15.740062948082194,19.672536962633192
False,30.98198506545205,21.545610998861285,False,14.548023576811927,19.367685006590964
False,28.450388733520168,21.39561100104482,False,14.453579131392786,19.86768500171747
False,30.320187501282266,21.020611001045094,False,14.459134686953064,19.201018335074416
False,28.42610415916905,21.620610550665976,False,14.906870533849338,19.534352669246697
True,24.82996127810128,20.90877111234063,True,0.0,0
True,14.345146919746396,24.092638276345443,True,0.0,0
False,30.677356385460925,22.52061100104509,False,14.492468020285793,19.367685001738064
False,27.86530442097061,21.095611001045093,False,16.195759222570587,18.032543685860663
False,30.016954147840366,22.145069330068132,False,14.99044426780942,19.535554672380435
False,30.276311133688637,23.10740884199364,False,15.490315275901812,19.39602082395352
False,28.295026316305307,21.095611001045093,False,15.406869503395027,19.534347516975142
False,29.40070201251492,21.32061100098132,False,12.016534191708836,19.53435166852878
False,28.91517364487857,21.020611001045094,False,15.684507392526639,19.672536962633192
False,30.91352083305396,21.920611001045085,False,16.36242588923725,18.032543685860663
True,13.405284759549655,20.540894414396085,True,0.0,0
False,30.730570750247125,22.595611001045086,False,15.827837691747979,19.972521792073227
